Customer,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
Cust  3166,49,Female,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3,No,PayPal,Store Pickup,No,No,38,Bank Transfer,Every 3 Months
Cust  3167,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Debit Card,Next Day Air,No,No,37,Bank Transfer,Fortnightly
Cust  3168,24,Female,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,No,Venmo,2-Day Shipping,No,No,9,Cash,Bi-Weekly
Cust  3169,31,Female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,Bank Transfer,2-Day Shipping,No,No,14,PayPal,Fortnightly
Cust  3170,35,Female,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,No,Venmo,Free Shipping,No,No,3,Venmo,Weekly
Cust  3171,65,Female,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,No,Debit Card,Express,No,No,10,Credit Card,Fortnightly
Cust  3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,No,Credit Card,Express,No,No,26,Bank Transfer,Bi-Weekly
Cust  3173,57,Female,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,No,Venmo,Standard,No,No,30,Debit Card,Bi-Weekly
Cust  3174,69,Female,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,No,Cash,Next Day Air,No,No,32,PayPal,Fortnightly
Cust  3175,45,Female,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,No,PayPal,Store Pickup,No,No,35,PayPal,Monthly
Cust  3176,35,Female,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,No,Debit Card,Store Pickup,No,No,26,Debit Card,Every 3 Months
Cust  3177,36,Female,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,Cash,2-Day Shipping,No,No,39,Credit Card,Monthly
Cust  3178,55,Female,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,No,Credit Card,Standard,No,No,31,Credit Card,Monthly
Cust  3179,66,Female,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,No,Cash,Free Shipping,No,No,28,Credit Card,Annually
Cust  3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Debit Card,Free Shipping,No,No,12,Debit Card,Bi-Weekly
Cust  3181,18,Female,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,No,Cash,Standard,No,No,46,PayPal,Weekly
Cust  3182,31,Female,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,No,Cash,Free Shipping,No,No,27,PayPal,Every 3 Months
Cust  3183,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,PayPal,Free Shipping,No,No,4,Credit Card,Annually
Cust  3184,50,Female,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,No,Debit Card,Standard,No,No,14,Cash,Every 3 Months
Cust  3185,61,Female,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,No,Credit Card,2-Day Shipping,No,No,30,Venmo,Quarterly
Cust  3186,52,Female,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,No,Credit Card,Express,No,No,6,PayPal,Annually
Cust  3187,38,Female,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,No,PayPal,Store Pickup,No,No,43,Venmo,Annually
Cust  3188,67,Female,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,No,Credit Card,Free Shipping,No,No,28,Debit Card,Weekly
Cust  3189,42,Female,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,No,Venmo,Standard,No,No,39,Bank Transfer,Monthly
Cust  3190,25,Female,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,No,PayPal,Store Pickup,No,No,30,PayPal,Bi-Weekly
Cust  3191,41,Female,Jeans,Clothing,78,California,S,Purple,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,5,Credit Card,Fortnightly
Cust  3192,62,Female,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,No,Bank Transfer,Store Pickup,No,No,42,Credit Card,Every 3 Months
Cust  3193,19,Female,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3,No,Credit Card,Free Shipping,No,No,20,Cash,Fortnightly
Cust  3194,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4,No,PayPal,Express,No,No,35,Credit Card,Fortnightly
Cust  3195,43,Female,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,No,Debit Card,Standard,No,No,10,Credit Card,Bi-Weekly
Cust  3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Debit Card,Next Day Air,No,No,36,Credit Card,Quarterly
Cust  3197,24,Female,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,No,Debit Card,Express,No,No,21,Debit Card,Fortnightly
Cust  3198,27,Female,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,No,Bank Transfer,Free Shipping,No,No,29,Credit Card,Every 3 Months
Cust  3199,61,Female,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,Cash,Free Shipping,No,No,39,Debit Card,Weekly
Cust  3200,59,Female,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,No,PayPal,Express,No,No,16,PayPal,Monthly
Cust  3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,PayPal,Free Shipping,No,No,32,Credit Card,Monthly
Cust  3202,46,Female,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,Credit Card,2-Day Shipping,No,No,34,Cash,Monthly
Cust  3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Bank Transfer,Standard,No,No,38,Venmo,Annually
Cust  3204,63,Female,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,No,Cash,Express,No,No,14,Venmo,Annually
Cust  3205,57,Female,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,No,Credit Card,Free Shipping,No,No,23,Debit Card,Bi-Weekly
Cust  3206,40,Female,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,No,Debit Card,2-Day Shipping,No,No,50,Bank Transfer,Every 3 Months
Cust  3207,36,Female,Boots,Footwear,52,California,M,Brown,Winter,3,No,Debit Card,Free Shipping,No,No,49,PayPal,Monthly
Cust  3208,67,Female,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,No,Debit Card,Next Day Air,No,No,14,PayPal,Annually
Cust  3209,61,Female,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,PayPal,2-Day Shipping,No,No,42,PayPal,Weekly
Cust  3210,64,Female,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,No,Bank Transfer,Standard,No,No,39,Debit Card,Annually
Cust  3211,30,Female,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,No,Debit Card,Express,No,No,43,Venmo,Bi-Weekly
Cust  3212,53,Female,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,No,Credit Card,Standard,No,No,12,Cash,Monthly
Cust  3213,27,Female,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,21,Debit Card,Weekly
Cust  3214,27,Female,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,No,Venmo,Standard,No,No,33,Credit Card,Monthly
Cust  3215,53,Female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,6,Debit Card,Annually
Cust  3216,34,Female,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,No,Bank Transfer,Free Shipping,No,No,10,PayPal,Every 3 Months
Cust  3217,39,Female,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,No,Debit Card,Next Day Air,No,No,18,Cash,Weekly
Cust  3218,44,Female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,PayPal,Express,No,No,46,Venmo,Weekly
Cust  3219,37,Female,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,No,Venmo,Express,No,No,49,PayPal,Monthly
Cust  3220,57,Female,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,No,Bank Transfer,2-Day Shipping,No,No,39,Credit Card,Weekly
Cust  3221,38,Female,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,No,PayPal,Free Shipping,No,No,16,Cash,Monthly
Cust  3222,21,Female,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,No,Credit Card,Standard,No,No,28,Cash,Annually
Cust  3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Debit Card,Store Pickup,No,No,22,PayPal,Quarterly
Cust  3224,68,Female,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,No,PayPal,Standard,No,No,36,Venmo,Bi-Weekly
Cust  3225,37,Female,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,No,Cash,Free Shipping,No,No,18,PayPal,Monthly
Cust  3226,53,Female,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3,No,Credit Card,Store Pickup,No,No,31,Credit Card,Weekly
Cust  3227,57,Female,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,No,Debit Card,Next Day Air,No,No,38,Bank Transfer,Fortnightly
Cust  3228,28,Female,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,No,Credit Card,Free Shipping,No,No,42,Debit Card,Quarterly
Cust  3229,37,Female,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,27,PayPal,Annually
Cust  3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Debit Card,Express,No,No,24,Cash,Monthly
Cust  3231,49,Female,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,No,Venmo,Next Day Air,No,No,38,Debit Card,Annually
Cust  3232,62,Female,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,No,PayPal,Free Shipping,No,No,9,Credit Card,Annually
Cust  3233,45,Female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4,No,PayPal,Next Day Air,No,No,19,Bank Transfer,Monthly
Cust  3234,45,Female,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,No,Credit Card,Express,No,No,11,Debit Card,Bi-Weekly
Cust  3235,49,Female,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,No,Bank Transfer,2-Day Shipping,No,No,16,Debit Card,Quarterly
Cust  3236,27,Female,Belt,Accessories,68,Kansas,M,Green,Summer,4,No,Venmo,Free Shipping,No,No,18,Venmo,Monthly
Cust  3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Venmo,Next Day Air,No,No,8,Cash,Monthly
Cust  3238,61,Female,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,No,Bank Transfer,Express,No,No,4,Cash,Weekly
Cust  3239,25,Female,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,No,PayPal,2-Day Shipping,No,No,37,Cash,Quarterly
Cust  3240,33,Female,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,No,Credit Card,2-Day Shipping,No,No,30,Cash,Monthly
Cust  3241,56,Female,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,No,Credit Card,2-Day Shipping,No,No,37,Bank Transfer,Monthly
Cust  3242,50,Female,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,No,Credit Card,Store Pickup,No,No,30,PayPal,Quarterly
Cust  3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Cash,Express,No,No,17,Venmo,Weekly
Cust  3244,45,Female,Hoodie,Clothing,99,Idaho,L,Black,Summer,5,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
Cust  3245,65,Female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Bank Transfer,Express,No,No,42,Credit Card,Annually
Cust  3246,63,Female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,PayPal,Next Day Air,No,No,20,Cash,Weekly
Cust  3247,70,Female,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,No,Venmo,Store Pickup,No,No,37,Cash,Monthly
Cust  3248,53,Female,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,No,Venmo,Express,No,No,12,PayPal,Fortnightly
Cust  3249,22,Female,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,No,Venmo,Free Shipping,No,No,41,Bank Transfer,Quarterly
Cust  3250,26,Female,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,No,Credit Card,Express,No,No,32,Credit Card,Quarterly
Cust  3251,23,Female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,Cash,2-Day Shipping,No,No,15,Venmo,Weekly
Cust  3252,25,Female,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,No,Debit Card,Standard,No,No,39,Venmo,Quarterly
Cust  3253,69,Female,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,No,Bank Transfer,Store Pickup,No,No,48,Credit Card,Fortnightly
Cust  3254,36,Female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,Debit Card,2-Day Shipping,No,No,8,Venmo,Fortnightly
Cust  3255,21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,No,Venmo,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
Cust  3256,57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,No,Cash,Next Day Air,No,No,36,Bank Transfer,Monthly
Cust  3257,60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,No,Cash,Free Shipping,No,No,50,Venmo,Every 3 Months
Cust  3258,44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,No,PayPal,Express,No,No,39,Venmo,Every 3 Months
Cust  3259,31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,No,Debit Card,Express,No,No,11,Credit Card,Bi-Weekly
Cust  3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,PayPal,2-Day Shipping,No,No,5,Debit Card,Every 3 Months
Cust  3261,39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,No,Bank Transfer,2-Day Shipping,No,No,7,Credit Card,Annually
Cust  3262,48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,No,Bank Transfer,Store Pickup,No,No,50,Debit Card,Weekly
Cust  3263,42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,No,Cash,Standard,No,No,21,Cash,Every 3 Months
Cust  3264,56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,No,PayPal,Express,No,No,31,Debit Card,Fortnightly
Cust  3265,28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,4,No,PayPal,Express,No,No,39,Cash,Bi-Weekly
Cust  3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly
Cust  3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,33,Bank Transfer,Weekly
Cust  3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3,No,Debit Card,Store Pickup,No,No,42,Credit Card,Quarterly
Cust  3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5,Bank Transfer,Every 3 Months
Cust  3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,No,No,25,Cash,Monthly
Cust  3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Cash,Express,No,No,48,PayPal,Annually
Cust  3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30,Credit Card,Weekly
Cust  3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,34,PayPal,Quarterly
Cust  3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,34,PayPal,Every 3 Months
Cust  3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14,Cash,Fortnightly
Cust  3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,Venmo,2-Day Shipping,No,No,2,Debit Card,Weekly
Cust  3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4,No,Credit Card,Store Pickup,No,No,41,PayPal,Every 3 Months
Cust  3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3,Credit Card,Monthly
Cust  3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,18,Bank Transfer,Weekly
Cust  3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3,No,Credit Card,Express,No,No,1,Debit Card,Fortnightly
Cust  3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5,PayPal,Monthly
Cust  3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually
Cust  3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Monthly
Cust  3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10,Debit Card,Every 3 Months
Cust  3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Annually
Cust  3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,11,Cash,Weekly
Cust  3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5,No,Venmo,Express,No,No,4,Venmo,Fortnightly
Cust  3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,38,Credit Card,Weekly
Cust  3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19,Credit Card,Bi-Weekly
Cust  3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4,No,Venmo,2-Day Shipping,No,No,16,Venmo,Every 3 Months
Cust  3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2,PayPal,Monthly
Cust  3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly
Cust  3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18,Bank Transfer,Fortnightly
Cust  3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Fortnightly
Cust  3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly
Cust  3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly
Cust  3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,47,Venmo,Quarterly
Cust  3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47,PayPal,Monthly
Cust  3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,No,No,6,Bank Transfer,Every 3 Months
Cust  3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4,No,Bank Transfer,2-Day Shipping,No,No,18,Venmo,Monthly
Cust  3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4,No,Debit Card,Express,No,No,40,Bank Transfer,Bi-Weekly
Cust  3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,No,No,31,Credit Card,Fortnightly
Cust  3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,31,Venmo,Bi-Weekly
Cust  3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,PayPal,Next Day Air,No,No,4,Credit Card,Fortnightly
Cust  3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,36,Bank Transfer,Every 3 Months
Cust  3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31,PayPal,Bi-Weekly
Cust  3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Cash,Store Pickup,No,No,6,Venmo,Fortnightly
Cust  3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4,No,Credit Card,Store Pickup,No,No,1,Cash,Monthly
Cust  3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Venmo,Express,No,No,29,Cash,Monthly
Cust  3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19,PayPal,Monthly
Cust  3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12,PayPal,Fortnightly
Cust  3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4,No,PayPal,Express,No,No,18,Bank Transfer,Annually
Cust  3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45,Cash,Quarterly
Cust  3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45,Credit Card,Monthly
Cust  3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8,Credit Card,Quarterly
Cust  3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4,PayPal,Every 3 Months
Cust  3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly
Cust  3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30,Cash,Quarterly
Cust  3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,15,PayPal,Monthly
Cust  3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17,Credit Card,Every 3 Months
Cust  3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45,Cash,Every 3 Months
Cust  3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,3,Venmo,Annually
Cust  3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Credit Card,Next Day Air,No,No,43,PayPal,Weekly
Cust  3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Venmo,Free Shipping,No,No,4,Credit Card,Monthly
Cust  3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41,Venmo,Weekly
Cust  3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,16,Venmo,Monthly
Cust  3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10,Debit Card,Annually
Cust  3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,2,Debit Card,Quarterly
Cust  3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11,Cash,Bi-Weekly
Cust  3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Debit Card,Express,No,No,1,Debit Card,Bi-Weekly
Cust  3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41,Bank Transfer,Quarterly
Cust  3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39,PayPal,Quarterly
Cust  3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
Cust  3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3,PayPal,Monthly
Cust  3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,21,Credit Card,Annually
Cust  3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Credit Card,Express,No,No,48,Bank Transfer,Quarterly
Cust  3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4,No,Venmo,Free Shipping,No,No,24,Debit Card,Annually
Cust  3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
Cust  3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,46,Credit Card,Monthly
Cust  3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,35,Cash,Fortnightly
Cust  3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Fortnightly
Cust  3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35,Credit Card,Monthly
Cust  3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45,Credit Card,Weekly
Cust  3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6,Cash,Bi-Weekly
Cust  3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20,Cash,Annually
Cust  3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4,No,Cash,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
Cust  3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30,Venmo,Quarterly
Cust  3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28,PayPal,Bi-Weekly
Cust  3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15,Cash,Every 3 Months
